model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.883999
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.930416
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.957458
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.971566
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.980000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.129375
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.172922
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.214146
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.251966
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.288658
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.325430
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_dw_lin_naive_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.350000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.292813
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.382232
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.453938
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.510300
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.557196
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.604977
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.670000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.638438
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.790342
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.878318
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.927806
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.954712
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.968745
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.980000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.128438
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.170650
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.210759
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.247749
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.285087
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.326338
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/jsd_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.360000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.298906
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.387966
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.459821
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.517534
