model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.072344
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.109598
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.147255
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.184928
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.228829
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.276511
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.310000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.167344
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.252788
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.340082
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.414597
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.470938
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.516617
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.560000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.415000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.574598
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.697221
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.779195
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.840884
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.897526
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.950000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.064375
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.098814
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.133368
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.164939
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.196952
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.230895
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-6_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.270000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.567813
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.689732
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.766316
